Kód obce,Kód okresu,Latitude,Longitude
559105,CZ0325,49.874423,13.075914
545571,CZ0312,48.905070,14.305777
534960,CZ0209,50.229642,14.629558
556505,CZ0322,49.502807,13.200398
564991,CZ0209,50.031104,14.668617
578274,CZ0533,49.679791,16.628932
562181,CZ0314,49.367396,14.342995
593214,CZ0646,49.142261,16.829426
569143,CZ0714,49.330514,17.272737
553832,CZ0321,49.539260,13.021618
540579,CZ020B,49.702999,14.347666
584592,CZ0644,48.999961,16.719993
594288,CZ0647,48.987490,16.097506
534161,CZ0205,49.907238,15.262953
565075,CZ0423,50.394622,13.980842
565083,CZ0423,50.522692,14.214610
548227,CZ0633,49.581824,15.043819
540587,CZ020B,49.799554,13.948174
581801,CZ0641,49.563204,16.504506
572861,CZ0532,50.109618,15.651690
587842,CZ0635,49.527330,16.122451
550086,CZ0647,48.781811,16.239054
563161,CZ0422,50.486132,13.301587
537411,CZ0208,50.264587,15.137929
574171,CZ0523,50.571797,16.306073
561673,CZ0315,48.909239,14.020131
597538,CZ0801,49.850911,17.511140
541982,CZ020C,50.037956,13.870474
530000,CZ0201,49.633077,15.087465
595918,CZ0635,49.687674,16.064400
509752,CZ0314,49.398840,14.378237
595926,CZ0635,49.388682,16.109707
593222,CZ0646,49.142428,16.939154
547824,CZ0531,49.859518,15.761796
593231,CZ0646,49.287758,17.040305
564184,CZ0513,50.738580,14.901417
595934,CZ0643,49.325870,16.270362
538418,CZ0209,49.930882,14.585468
554596,CZ0411,50.194269,12.393172
595951,CZ0635,49.306061,16.264350
581810,CZ0641,49.545085,16.419371
581828,CZ0641,49.297155,16.744194
552780,CZ0714,49.409188,17.626333
571717,CZ0204,50.043520,14.902034
560979,CZ0327,49.802520,12.997365
550329,CZ0315,48.917082,14.132752
547484,CZ0514,50.519937,15.246847
531375,CZ0202,49.943803,13.876779
563978,CZ0315,48.983333,13.771924
594296,CZ0647,49.000765,16.413164
593249,CZ0646,49.218686,17.005432
549541,CZ0314,49.434342,14.245724
592323,CZ0722,49.131767,17.457274
594300,CZ0647,48.876057,16.077071
555312,CZ0804,49.703412,17.972636
572594,CZ0533,49.793206,16.425709
595969,CZ0635,49.630022,16.113247
579416,CZ0525,50.401587,15.888322
581836,CZ0641,49.379422,16.846914
570214,CZ0521,50.217617,15.636021
579424,CZ0525,50.581962,15.619536
598356,CZ0802,49.550798,18.261235
578282,CZ0533,49.794652,16.627737
581844,CZ0641,49.447080,16.475366
595977,CZ0635,49.402684,16.134262
559121,CZ0325,49.862066,13.237025
548570,CZ0631,49.707561,15.431616
573515,CZ0532,50.070734,15.827021
581852,CZ0641,49.478926,16.490834
538426,CZ0209,49.936652,14.671607
581861,CZ0641,49.435026,16.681468
568546,CZ0804,49.633870,17.989756
588628,CZ0721,49.182821,17.174357
550744,CZ0722,49.045088,17.470215
543021,CZ0723,49.444343,17.809991
530026,CZ0201,49.658386,14.999521
530433,CZ0513,50.921515,15.026152
546330,CZ0421,50.818924,14.419980
561746,CZ0511,50.768777,14.678722
581879,CZ0641,49.506551,16.517324
580503,CZ0534,50.129372,16.500070
546615,CZ0313,49.121290,15.190385
583243,CZ0643,49.043314,16.490816
555282,CZ0644,48.957874,16.763556
550302,CZ0634,49.154432,16.210217
588636,CZ0721,49.289235,17.515668
583251,CZ0643,49.298618,16.531546
560391,CZ0316,49.204002,13.968229
595985,CZ0643,49.345656,16.297158
595993,CZ0643,49.346676,16.314032
533955,CZ0205,49.952531,15.268754
571512,CZ0203,50.261654,14.018974
586293,CZ0645,48.859737,17.488933
588644,CZ0721,49.242324,17.469853
576425,CZ0524,50.212594,16.263334
536750,CZ0316,49.188506,14.003793
541931,CZ0322,49.413124,13.642076
568953,CZ0631,49.564751,15.507410
578291,CZ0533,49.736321,16.346260
564982,CZ0209,50.057363,14.684222
598801,CZ0314,49.425542,14.275882
553841,CZ0321,49.590322,13.073059
550337,CZ0315,49.019358,13.579680
532517,CZ0203,50.258155,14.002429
546259,CZ0511,50.655024,14.486766
529729,CZ0311,48.957506,14.331260
572047,CZ0522,50.494389,15.378090
586307,CZ0645,49.009967,17.122610
548308,CZ0631,49.629564,15.623325
596001,CZ0635,49.443544,15.881657
594318,CZ0647,48.913818,16.166617
512907,CZ0805,49.832445,18.042227
568970,CZ0631,49.739281,15.360244
560499,CZ0413,50.119038,12.530388
555347,CZ0412,50.262803,13.000007
588652,CZ0721,49.377252,17.402164
559130,CZ0323,49.753353,13.486312
532525,CZ0203,50.091291,14.106343
565091,CZ0423,50.448307,14.285987
571261,CZ020A,49.850721,14.219156
562645,CZ0421,50.812746,14.535470
544701,CZ0421,50.848754,14.231709
575259,CZ0532,50.051519,15.410279
586315,CZ0645,49.046739,17.214588
543098,CZ0723,49.178879,18.016608
558443,CZ0644,48.805496,16.872412
567647,CZ0426,50.618346,13.765404
548804,CZ0525,50.664684,15.951068
594326,CZ0647,48.907159,15.767901
579432,CZ0525,50.620172,15.655850
580511,CZ0534,49.912141,16.612597
548481,CZ0631,49.759535,15.712996
504807,CZ0531,49.946460,15.727244
541991,CZ0203,50.124811,13.950519
572845,CZ0532,50.043622,15.889187
584622,CZ0644,48.724531,16.967053
579441,CZ0525,50.386918,15.760854
546623,CZ0313,49.074391,14.970283
589675,CZ0713,49.584113,17.002235
542008,CZ020C,50.055060,13.782310
596019,CZ0635,49.380597,15.968444
578304,CZ0533,49.643678,16.462574
510556,CZ0634,49.012392,15.785165
540625,CZ020B,49.652138,13.916712
581887,CZ0641,49.563913,16.523495
573094,CZ0522,50.428843,15.582797
574767,CZ0532,50.075702,15.679890
554600,CZ0411,50.010693,12.624853
564206,CZ0513,50.890241,15.190471
538914,CZ0209,50.169370,14.716112
514446,CZ0714,49.545565,17.460189
514471,CZ0714,49.524536,17.462787
564346,CZ020B,49.623599,14.003954
598950,CZ0316,49.391505,13.836837
583260,CZ0643,49.279046,16.388167
560197,CZ0316,49.362950,13.883237
581909,CZ0641,49.354468,16.550117
545937,CZ0513,50.601000,15.109852
550345,CZ0315,49.037660,13.927810
533939,CZ0202,49.858310,14.071383
561649,CZ0315,49.114639,13.850712
583278,CZ0643,49.051603,16.557120
576433,CZ0521,50.223913,16.042830
559148,CZ0325,49.821738,13.328535
532533,CZ0203,50.196529,14.005095
536202,CZ0207,50.353466,15.084579
534978,CZ0206,50.341051,14.294576
568988,CZ0631,49.695269,15.277827
534170,CZ0205,49.849920,14.948980
544736,CZ0311,48.932311,14.618133
584631,CZ0644,48.800018,16.803498
567655,CZ0426,50.585119,13.772139
588661,CZ0721,49.273774,17.588001
594334,CZ0647,48.872953,16.221921
570222,CZ0521,50.297761,15.942389
583286,CZ0643,49.291537,16.578848
566322,CZ0424,50.375267,13.766007
550353,CZ0315,48.922415,13.793370
544264,CZ0723,49.284384,17.998777
597546,CZ0801,49.905954,17.574652
548235,CZ0633,49.430000,15.081210
594342,CZ0647,48.907277,15.868824
562041,CZ0633,49.518016,15.057662
590983,CZ0634,49.171418,15.679494
561002,CZ0327,49.754286,12.537785
583294,CZ0643,49.268807,16.306928
590991,CZ0634,49.205878,16.243465
537284,CZ0715,49.883860,16.941325
594351,CZ0647,49.003355,16.310735
591009,CZ0634,49.107958,15.755986
561011,CZ0327,49.883163,12.871116
573485,CZ0634,49.107167,15.842450
589683,CZ0713,49.499779,17.024171
530051,CZ0201,49.844269,14.525051
513521,CZ020B,49.647301,14.021190
568996,CZ0631,49.762995,15.537109
544302,CZ0723,49.520653,17.930151
537713,CZ0715,49.868883,16.927588
571695,CZ0534,49.867762,16.117895
569011,CZ0631,49.761453,15.397710
571709,CZ0531,49.845309,15.958993
557951,CZ0324,49.540003,13.455391
540561,CZ0323,49.730543,13.465091
580538,CZ0534,50.036122,16.500231
593257,CZ0646,49.177360,16.959237
581917,CZ0641,49.547189,16.573678
549568,CZ0314,49.517034,14.087866
539406,CZ020A,49.921100,14.255311
565105,CZ0423,50.613935,14.284017
577375,CZ0514,50.528307,15.540814
591025,CZ0634,49.109192,16.223507
550361,CZ0315,48.994897,14.149903
514497,CZ0714,49.497745,17.614881
513041,CZ0203,50.088744,14.011917
534986,CZ0209,50.243309,14.656520
573434,CZ0724,49.169435,17.602533
574180,CZ0523,50.422788,16.003204
570231,CZ0521,50.172522,15.696345
567001,CZ0326,49.827464,13.710816
581925,CZ0641,49.466146,16.624954
581933,CZ0641,49.469778,16.496885
581941,CZ0641,49.544909,16.390829
598411,CZ020B,49.714255,13.980642
556866,CZ0723,49.304675,17.958094
561282,CZ0633,49.302785,15.124820
544876,CZ0634,49.019369,15.607160
587451,CZ0632,49.209194,15.385751
596035,CZ0635,49.582281,16.002978
598364,CZ0802,49.597285,18.298465
514527,CZ0714,49.499836,17.410166
533335,CZ0202,49.832320,13.996335
531898,CZ0206,50.371468,14.548888
565113,CZ0423,50.525685,14.047429
553115,CZ0805,49.872905,17.730857
559946,CZ0326,49.890040,13.581715
536211,CZ0207,50.396401,15.052956
549550,CZ0724,49.212296,17.883478
576441,CZ0524,50.055957,16.268803
578606,CZ0323,49.701370,13.528910
554618,CZ0411,50.128275,12.230943
573108,CZ0522,50.375516,15.216950
503941,CZ0712,49.723088,17.523528
560502,CZ0413,50.128978,12.552602
570249,CZ0521,50.191851,15.695007
566349,CZ0424,50.452574,13.838289
539414,CZ020A,50.199129,14.362784
580562,CZ0534,49.882981,16.118331
563188,CZ0422,50.315996,13.385678
535001,CZ0206,50.407939,14.446855
563544,CZ0317,49.376947,14.623952
551333,CZ0316,49.114439,14.193459
548651,CZ0524,50.155170,16.202418
533475,CZ0204,49.984575,15.258007
563889,CZ0513,50.766380,15.054439
576450,CZ0524,50.199288,16.343029
539422,CZ020A,49.924257,14.480724
565121,CZ0423,50.568962,14.289175
566357,CZ0424,50.293667,13.621573
536831,CZ0316,49.219149,13.862757
538442,CZ0209,50.192079,14.493682
530069,CZ0201,49.757522,14.916873
500046,CZ0804,49.626557,18.077075
580147,CZ0534,50.005575,16.389140
547701,CZ0523,50.356657,16.190034
537438,CZ0208,50.126874,15.178306
569020,CZ0631,49.745023,15.704338
544744,CZ0311,48.969727,14.683706
539961,CZ0715,49.876529,17.082820
571784,CZ0206,50.274275,14.502510
575305,CZ0532,50.153387,15.756738
571725,CZ0531,49.841833,15.756410
553859,CZ0321,49.366295,13.134470
598721,CZ0633,49.376595,15.191112
565148,CZ0423,50.392532,14.342424
531502,CZ0206,50.313430,14.590516
559954,CZ0326,49.916919,13.544351
579475,CZ0525,50.481436,16.002299
535800,CZ0311,49.019769,14.543731
570257,CZ0521,50.244268,15.996241
530590,CZ0424,50.333490,13.513599
533483,CZ0204,50.004416,15.088387
565156,CZ0423,50.566669,14.039146
565164,CZ0423,50.406368,14.044498
564150,CZ0203,50.172676,14.239708
571733,CZ0531,49.871950,15.741396
531448,CZ0202,49.872637,13.998731
566381,CZ0424,50.254811,13.515189
569003,CZ0712,49.691682,17.225136
573116,CZ0522,50.490669,15.162912
565172,CZ0423,50.477022,14.229354
579483,CZ0525,50.399472,15.811963
568058,CZ0427,50.758650,14.040826
571601,CZ0203,50.235701,14.016452
570265,CZ0521,50.242363,15.959850
570273,CZ0521,50.287938,15.963989
577294,CZ0514,50.559503,15.416037
573124,CZ0522,50.498255,15.298603
532576,CZ0203,50.168293,14.054690
547832,CZ0531,49.877003,15.760021
576468,CZ0524,50.177967,16.172124
544370,CZ0723,49.203130,18.051411
532584,CZ0203,50.143626,14.190234
561100,CZ0633,49.381938,15.036826
580571,CZ0534,50.097876,16.666117
597554,CZ0801,50.007958,17.626510
599603,CZ0804,49.563651,18.170051
571326,CZ020A,50.152863,14.284353
559164,CZ0325,49.694828,13.257039
578339,CZ0533,49.757429,16.695338
569038,CZ0631,49.554584,15.542919
549622,CZ0724,49.215383,17.768842
576476,CZ0524,50.135714,16.098112
513270,CZ0204,50.085084,15.364668
544761,CZ0311,48.949581,14.352239
552305,CZ0712,49.741758,17.323633
540005,CZ0712,49.837875,17.050055
569046,CZ0631,49.613125,15.413664
591041,CZ0634,49.144357,15.950723
565563,CZ0207,50.272647,14.912532
514705,CZ0714,49.526832,17.586743
566403,CZ0424,50.300702,13.680972
545597,CZ0312,48.639427,14.229420
575313,CZ0532,49.987870,15.568989
586323,CZ0645,48.905046,17.461820
554626,CZ0411,50.036398,12.448928
589691,CZ0713,49.526065,16.861891
514772,CZ0714,49.409927,17.614169
562661,CZ0421,51.011146,14.360332
586871,CZ0724,49.121999,17.879725
540030,CZ0711,50.227866,17.140550
581950,CZ0641,49.384040,16.805938
547875,CZ0531,49.916436,15.545079
537071,CZ0315,49.100635,13.993981
544396,CZ0723,49.290608,17.921879
597571,CZ0801,50.222367,17.605521
581968,CZ0641,49.340382,16.553004
596051,CZ0635,49.586936,16.201244
573086,CZ0522,50.336986,15.554989
571555,CZ0203,50.250661,13.929036
540064,CZ0324,49.638638,13.100966
542016,CZ020C,50.147452,13.742038
566411,CZ0424,50.344465,13.642025
570290,CZ0521,50.181052,15.408168
540617,CZ0324,49.603604,13.164824
596060,CZ0635,49.640272,16.151155
514802,CZ0714,49.411684,17.547451
559962,CZ0326,49.885111,13.806522
567248,CZ0425,50.454552,13.633120
540161,CZ0715,49.755940,16.876089
580589,CZ0534,50.079921,16.508318
539457,CZ020A,49.888884,14.319068
563676,CZ0512,50.645670,15.212313
544779,CZ0311,49.016073,14.608479
559172,CZ0325,49.831183,13.181206
546879,CZ0424,50.312594,13.800031
566420,CZ0325,49.913753,13.260850
531456,CZ0202,49.903811,14.149092
588695,CZ0721,49.202303,17.208524
546470,CZ0525,50.375254,15.848480
532258,CZ0201,49.783034,14.850678
573388,CZ0523,50.449962,16.015368
594369,CZ0647,48.887149,16.402604
553611,CZ0326,49.766543,13.564690
550507,CZ0634,49.066937,15.768521
561266,CZ0633,49.449741,15.091095
551341,CZ0316,49.159413,13.941530
564567,CZ0423,50.538520,14.130646
578347,CZ0533,49.870623,16.311162
583308,CZ0643,49.225246,16.330795
575330,CZ0532,49.984932,15.514334
591068,CZ0634,49.055056,16.044024
503444,CZ0712,49.701309,17.076255
507920,CZ0805,49.903970,17.751529
567256,CZ0425,50.598526,13.610342
544795,CZ0311,48.962172,14.451559
546691,CZ0423,50.443126,13.969778
551350,CZ0316,49.458006,13.784168
531677,CZ0206,50.460567,14.666882
545708,CZ0421,51.019574,14.314344
515191,CZ0714,49.395559,17.292031
544809,CZ0311,48.824304,14.527609
594377,CZ0643,49.011698,16.463176
531464,CZ0202,49.994962,14.157959
546666,CZ0313,49.215189,14.960045
570303,CZ0521,50.270952,15.610553
570311,CZ0521,50.272221,15.820017
566462,CZ0325,49.675204,13.090555
531472,CZ0202,49.853286,13.981372
560537,CZ0413,50.186112,12.754163
530093,CZ0201,49.655592,15.116995
536822,CZ0316,49.410552,13.989092
563587,CZ0317,49.362958,14.628410
567264,CZ0425,50.593384,13.657403
541702,CZ0327,49.818772,12.692703
578070,CZ0322,49.371502,13.267633
581976,CZ0643,49.404719,16.413696
560545,CZ0413,50.211851,12.632789
597589,CZ0801,49.871099,17.415174
546674,CZ0313,49.084786,14.717374
577308,CZ0514,50.530724,15.373517
583316,CZ0643,49.367091,16.431352
587605,CZ0634,49.065617,15.601184
592340,CZ0722,48.942882,17.781225
558001,CZ0323,49.669300,13.448442
533505,CZ0204,49.997640,15.126048
540196,CZ0715,49.744796,16.929028
535095,CZ0203,50.327578,14.239126
552232,CZ0712,49.601996,17.082765
537446,CZ0208,50.285812,15.020160
553867,CZ0321,49.367168,13.112222
552038,CZ0712,49.656944,17.011221
544418,CZ0723,49.438791,17.832764
585432,CZ0724,49.170133,17.876186
573400,CZ0514,50.617659,15.218593
540226,CZ0715,50.071660,17.091064
546518,CZ0422,50.420711,12.986674
545601,CZ0312,48.620292,14.257565
553875,CZ0641,49.529269,16.431150
586331,CZ0645,48.915266,17.489382
567272,CZ0425,50.587967,13.636592
570770,CZ0207,50.561381,15.035739
588709,CZ0721,49.421886,17.721131
536261,CZ0207,50.562014,15.015815
591092,CZ0634,49.137327,15.793465
558010,CZ0324,49.562286,13.608016
538451,CZ0209,49.982366,14.761849
530107,CZ0201,49.637336,14.846795
565971,CZ0424,50.354081,13.803455
563684,CZ0512,50.679747,15.267800
586340,CZ0645,49.063682,17.054390
570320,CZ0521,50.165301,15.384740
593265,CZ0646,49.068009,16.850309
544957,CZ0634,48.981577,15.534420
565211,CZ0423,50.621676,14.263257
565229,CZ0423,50.515143,14.051142
566446,CZ0325,49.893909,13.290472
571750,CZ0531,49.916576,16.023891
532193,CZ0201,49.864385,14.714370
581992,CZ0641,49.396274,16.526068
566438,CZ0424,50.132182,13.313301
552216,CZ0712,49.576275,17.120578
578355,CZ0533,49.774189,16.223798
542032,CZ020C,50.077030,13.700847
588717,CZ0721,49.220846,17.398055
596078,CZ0643,49.354268,16.275314
594385,CZ0647,48.939563,15.613963
580619,CZ0534,49.888599,16.661647
599646,CZ0804,49.688754,17.706584
500151,CZ0714,49.689117,17.663752
554634,CZ0411,50.252592,12.406065
563692,CZ0512,50.741456,15.220572
569062,CZ0631,49.662406,15.496764
598399,CZ0802,49.716011,18.449769
507971,CZ0805,49.890520,18.240190
531006,CZ0641,49.455493,16.731887
585441,CZ0724,49.114836,17.726720
589705,CZ0713,49.641418,16.873320
588725,CZ0721,49.299616,17.540777
551996,CZ0801,50.107531,17.342351
546496,CZ0421,50.794169,14.256524
585459,CZ0724,49.099922,17.757583
514161,CZ0511,50.512510,14.664183
503622,CZ0712,49.649243,16.947383
587478,CZ0632,49.374132,15.702039
548332,CZ0633,49.565511,14.990517
565237,CZ0423,50.501745,14.085804
573141,CZ0522,50.395819,15.616987
576492,CZ0524,50.200324,16.293747
540234,CZ0715,49.823003,16.920503
571768,CZ0531,49.888935,15.839045
580627,CZ0534,50.060386,16.482177
594393,CZ0647,48.861685,15.910794
550566,CZ0634,49.073601,15.824336
546909,CZ0426,50.528228,13.885519
585467,CZ0724,49.290372,17.729695
580635,CZ0534,49.875582,16.606774
583324,CZ0643,49.162573,16.297954
557145,CZ0724,49.303590,17.668809
593273,CZ0646,49.253592,16.928755
576506,CZ0524,50.132992,16.273884
536270,CZ0207,50.323059,14.936780
503657,CZ0712,49.558552,17.135827
585483,CZ0724,49.238638,17.882915
588733,CZ0721,49.301479,17.344491
570354,CZ0521,50.339650,15.819476
573159,CZ0522,50.431154,15.470396
558028,CZ0324,49.546752,13.315847
534404,CZ0202,49.984220,14.196827
571776,CZ0531,49.893513,16.028604
570362,CZ0521,50.213644,15.411967
535028,CZ0206,50.321488,14.400326
553891,CZ0321,49.458913,12.897685
537322,CZ0315,49.031398,14.205036
586358,CZ0645,48.841077,17.071145
569844,CZ0712,49.715844,17.259668
567281,CZ0425,50.491802,13.754250
542041,CZ020C,50.123876,13.770152
544434,CZ0723,49.239886,18.019755
508501,CZ0313,49.063083,14.756284
537454,CZ0208,50.201532,14.832919
582018,CZ0641,49.451697,16.537263
593281,CZ0646,49.218010,16.970637
594407,CZ0647,48.883712,16.309445
536466,CZ0316,49.404360,13.886196
537381,CZ0315,49.047948,14.256061
574210,CZ0523,50.499363,16.277008
585491,CZ0724,49.254401,17.545053
546712,CZ0313,48.960809,14.861410
503738,CZ0712,49.498174,17.333246
532622,CZ0203,50.144584,14.214806
582026,CZ0641,49.519247,16.483791
578363,CZ0533,49.855103,16.191233
544469,CZ0723,49.409504,18.048630
540714,CZ020B,49.807609,14.279979
582034,CZ0641,49.391990,16.549636
596086,CZ0635,49.600028,15.796704
540331,CZ0715,50.096366,16.826768
597601,CZ0801,50.021157,17.311666
582042,CZ0641,49.601780,16.644574
563706,CZ0512,50.646408,15.195534
551902,CZ0801,49.951500,17.341559
579505,CZ0525,50.744947,15.820639
562700,CZ0421,50.741627,14.270704
533319,CZ0202,49.776121,13.875624
586366,CZ0645,48.869505,17.459307
569071,CZ0631,49.688715,15.465269
567299,CZ0425,50.462594,13.560308
568091,CZ0427,50.672709,14.172366
589713,CZ0713,49.493414,16.876690
532631,CZ0203,50.061193,14.090420
513113,CZ0203,50.107798,14.135713
579513,CZ0525,50.534044,16.049886
572802,CZ0532,50.119436,15.538618
565245,CZ0423,50.534078,14.054840
569089,CZ0631,49.772128,15.676917
568104,CZ0427,50.632028,14.119558
551384,CZ0316,49.126512,13.882929
552593,CZ0802,49.579287,18.398071
534188,CZ0205,49.911117,15.224443
583332,CZ0643,49.023694,16.501392
540366,CZ0715,49.799359,16.787430
583341,CZ0643,49.333699,16.502322
515329,CZ0714,49.490108,17.764264
542491,CZ0423,50.543636,14.082115
578371,CZ0533,49.731136,16.696180
532657,CZ0203,50.211503,13.982657
593290,CZ0646,49.159408,17.160321
565377,CZ020C,50.047922,13.667032
534218,CZ0202,49.888313,14.023652
563200,CZ0422,50.446278,13.333493
545619,CZ0312,48.686212,14.576875
533513,CZ0204,49.965299,14.977728
550418,CZ0315,49.091285,14.225863
552666,CZ0317,49.364014,14.578788
536296,CZ0312,48.678126,14.287135
562718,CZ0421,50.735259,14.169817
587486,CZ0632,49.396595,15.637796
556629,CZ0322,49.330621,13.652357
535036,CZ0206,50.332570,14.529687
559202,CZ0325,49.991884,13.233304
568589,CZ0804,49.637559,17.880249
578410,CZ0322,49.393065,13.653942
554642,CZ0411,49.964699,12.701298
567302,CZ0425,50.574142,13.665101
587494,CZ0632,49.178289,15.617202
591114,CZ0634,49.200958,15.767422
573167,CZ0522,50.430868,15.196175
545678,CZ0421,50.775633,14.355383
508128,CZ0805,49.906049,18.236130
583359,CZ0643,49.283780,16.359854
579530,CZ0525,50.484721,15.976044
563714,CZ0512,50.696455,15.198577
530115,CZ0201,49.713670,14.564615
565253,CZ0423,50.372805,14.152928
596094,CZ0635,49.371786,16.038309
588741,CZ0721,49.310408,17.601188
561347,CZ0633,49.579951,15.115482
573418,CZ0514,50.580946,15.533412
550388,CZ0634,49.096759,15.711505
574228,CZ0523,50.547626,16.342079
561827,CZ0511,50.807507,14.678659
573779,CZ0521,50.297029,15.758930
538469,CZ0209,50.208722,14.379030
564702,CZ0204,50.026078,14.777985
591122,CZ0634,49.180293,15.827933
594415,CZ0647,48.857475,15.973646
563218,CZ0422,50.262382,13.280572
596108,CZ0635,49.528697,15.863108
535940,CZ0311,49.103053,14.617886
